label,campaign_id,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,camp_feed,0.0,1.0,1.0,2.0,0.0,,7.0,4.0,8.0,,0.0,,5.0,1433,304,5183,94635,168,14,6161,102,0,9286,2559,90749,2319,14,4448,,4,2246,881,0,4124,0,1,46801,96,53651
0,camp_feed,,5.0,,11.0,3.0,5.0,0.0,,1.0,3.0,7.0,0.0,4.0,97,,38890,33695,97,15,6622,582,2,20622,605,83426,2189,22,10531,19460,5,5383,,,2480,17,0,81816,18,14496
1,camp_feed,3.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,5.0,675,272,21714,47871,196,0,3984,427,,82730,5481,65489,,4,5241,24702,9,3481,451,2,,9,4,96622,36,68909
0,camp_feed,0.0,0.0,8.0,1.0,5.0,2.0,0.0,1.0,0.0,5.0,,,,662,180,69209,88569,215,5,10359,514,2,89857,,19398,,14,,83185,1,,916,2,79351,,12,89358,,83878
0,camp_feed,2.0,6.0,0.0,2.0,0.0,7.0,0.0,,0.0,4.0,3.0,3.0,1.0,3,424,729,47566,15,7,4287,527,0,60249,936,94926,2458,5,9448,,5,1598,983,3,66400,14,9,37763,100,59905
0,camp_feed,4.0,1.0,10.0,6.0,0.0,3.0,4.0,4.0,1.0,,4.0,2.0,0.0,497,286,25194,15088,132,16,4051,491,0,3920,3109,81708,1519,10,,22984,3,1953,2109,1,49188,13,13,61053,,36852
0,camp_feed,0.0,4.0,5.0,2.0,6.0,0.0,7.0,0.0,9.0,1.0,0.0,0.0,,1,516,16999,43192,173,11,9691,,1,44994,1593,77359,1947,16,5649,4564,5,1904,1006,1,95811,16,,58537,11,96947
0,camp_feed,4.0,0.0,14.0,2.0,,4.0,3.0,,2.0,0.0,0.0,1.0,,141,392,59482,23304,98,13,12288,74,,69563,4683,77659,2514,10,9417,59589,5,136,947,1,54682,,0,31706,65,90869
0,camp_feed,2.0,,3.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,,3.0,893,155,45793,73020,167,17,8181,346,0,59287,3738,86186,739,13,13705,81754,,3668,1349,3,50182,14,5,41522,35,20397
0,camp_feed,3.0,0.0,2.0,,,8.0,0.0,,0.0,0.0,3.0,0.0,3.0,251,403,4780,372,20,3,4250,377,,22562,2700,7317,2615,21,13591,,1,197,504,1,70363,7,7,81746,78,21048
0,camp_feed,14.0,7.0,1.0,1.0,,,,,15.0,0.0,0.0,5.0,0.0,889,209,13568,10018,127,19,4983,280,1,,4394,92879,1908,5,,77673,6,3123,953,1,70584,,0,44731,7,38902
0,camp_feed,,2.0,4.0,,6.0,,1.0,2.0,0.0,3.0,0.0,2.0,6.0,1024,64,46651,10330,154,18,409,529,2,66111,2315,49172,732,1,8208,31433,9,1593,1284,2,55611,0,6,41549,23,88061
0,camp_feed,0.0,16.0,0.0,0.0,3.0,0.0,0.0,7.0,6.0,2.0,2.0,2.0,5.0,877,365,97688,10035,126,22,3898,616,1,85525,5634,,3138,17,,88147,2,4803,1084,3,16053,13,7,94706,30,66908
0,camp_feed,1.0,6.0,0.0,,,0.0,1.0,2.0,7.0,2.0,4.0,,0.0,732,40,85238,71918,43,0,9765,143,1,7092,5397,64661,1429,9,12677,857,9,1452,,0,50351,12,3,92707,15,22459
0,camp_feed,4.0,6.0,1.0,,,,1.0,4.0,0.0,1.0,0.0,3.0,1.0,1191,24,58535,48605,303,9,8025,,2,,1119,28234,967,,12,32197,4,,935,3,38203,16,6,,52,20457
0,camp_feed,0.0,,1.0,2.0,,2.0,0.0,,6.0,12.0,5.0,1.0,0.0,,174,85625,58778,133,23,,96,2,12193,3086,62064,2848,,5174,14141,0,3003,1797,2,72110,,6,,98,4551
0,camp_feed,0.0,2.0,2.0,2.0,2.0,1.0,,,1.0,2.0,1.0,0.0,0.0,1406,532,62205,59778,157,19,1218,13,2,7967,3644,26213,487,9,4272,95183,,1145,446,0,67009,7,4,89826,31,68633
0,camp_feed,,7.0,0.0,,6.0,11.0,,2.0,1.0,3.0,4.0,6.0,3.0,171,193,16280,420,240,,5076,561,2,13270,3218,,2442,17,265,50390,2,4305,751,3,82204,3,11,46349,54,7780
0,camp_feed,1.0,3.0,3.0,4.0,1.0,,,2.0,0.0,0.0,16.0,0.0,0.0,1380,311,12272,56201,210,11,5893,323,,56016,3207,39223,993,11,6330,,9,3359,933,,35263,4,7,,101,18629
1,camp_feed,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,4.0,0.0,,0.0,11.0,521,5,19616,91196,122,8,2859,519,1,,722,19591,1375,24,1231,9574,,4785,1646,,6228,12,4,90586,16,79888
0,camp_feed,1.0,4.0,,5.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,816,555,91849,80246,126,,4599,23,1,55351,3900,63091,2159,19,10688,7403,6,,370,3,,4,,36134,33,47761
1,camp_feed,,0.0,1.0,8.0,0.0,2.0,1.0,1.0,3.0,2.0,21.0,1.0,4.0,1383,52,61907,66084,4,21,11901,596,0,24067,4319,32000,1677,14,8359,46633,6,,,,76799,10,9,48721,27,34777
0,camp_feed,3.0,4.0,,0.0,1.0,5.0,1.0,7.0,0.0,0.0,3.0,2.0,1.0,662,399,22698,93265,27,13,8073,212,0,,3422,34070,2802,15,7883,70646,3,5554,1365,1,39309,3,1,21678,63,
0,camp_feed,5.0,1.0,0.0,0.0,0.0,2.0,,3.0,1.0,1.0,1.0,,0.0,257,152,11622,72968,170,19,6779,240,0,26408,,,,21,5901,47844,9,1639,65,2,128,13,14,6136,36,44159
0,camp_feed,3.0,1.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,,9.0,,0.0,1440,18,,23220,112,17,4140,242,0,45174,424,16723,2596,16,,83161,7,3345,248,1,92731,15,0,44886,104,65388
0,camp_feed,6.0,14.0,3.0,7.0,1.0,,0.0,0.0,2.0,,,2.0,,916,195,,98829,122,22,7732,577,,26186,5393,28665,518,20,10294,32519,4,3505,2014,2,336,16,0,4617,68,
0,camp_feed,1.0,0.0,15.0,0.0,2.0,2.0,10.0,,,3.0,11.0,1.0,0.0,370,321,24252,74977,171,5,5595,,0,31706,5480,19205,304,18,11872,88776,7,324,1998,2,28677,7,,13449,90,14275
1,camp_feed,0.0,5.0,1.0,11.0,0.0,5.0,0.0,3.0,17.0,2.0,,17.0,,30,548,65022,83285,201,1,2160,,,77182,,65186,20,6,108,67899,0,2237,733,1,55649,15,3,,55,803
0,camp_feed,3.0,2.0,1.0,7.0,3.0,2.0,0.0,0.0,1.0,2.0,9.0,2.0,,434,361,,76640,,3,,0,0,13969,,17917,882,9,,40176,7,3181,1661,,81271,7,8,17244,98,3048
0,camp_feed,3.0,5.0,1.0,2.0,7.0,2.0,5.0,,0.0,0.0,6.0,2.0,2.0,716,28,95086,2888,114,23,3361,,2,42879,4709,43436,333,9,14041,84366,7,5375,,,83208,4,11,55247,40,64992
0,camp_feed,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,,1.0,1.0,0.0,0.0,1140,149,48528,38416,174,7,1230,97,2,26814,2030,28189,331,16,10664,42837,5,2739,2167,3,71523,5,11,91575,66,79792
0,camp_feed,4.0,2.0,0.0,,5.0,3.0,0.0,8.0,0.0,,2.0,2.0,,435,266,,62077,151,1,7276,440,,35181,4901,74941,3137,9,2669,41227,0,1701,386,2,71074,12,3,35344,,60741
0,camp_feed,2.0,1.0,14.0,,2.0,0.0,5.0,8.0,,1.0,1.0,0.0,5.0,63,102,2561,94881,5,5,855,73,1,15376,5134,,3006,12,12269,5383,1,1991,,0,47702,1,9,87231,72,29663
0,camp_feed,0.0,1.0,3.0,8.0,9.0,,0.0,0.0,2.0,6.0,11.0,0.0,2.0,69,255,82903,66244,217,11,,,0,67877,3700,50421,2897,25,6457,85973,9,929,1185,1,35185,0,10,41385,18,47318
0,camp_feed,0.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,,1.0,1.0,1.0,0.0,1177,,19343,44440,175,15,2470,332,2,55197,3562,,154,2,,88492,2,3789,846,3,98909,8,5,78893,31,65794
0,camp_feed,6.0,0.0,1.0,11.0,1.0,0.0,4.0,4.0,0.0,3.0,1.0,9.0,1.0,1041,352,74317,39314,222,18,980,566,1,79297,4316,90301,2597,,12147,66709,7,3584,126,2,14674,17,4,,,51630
0,camp_feed,,0.0,0.0,0.0,2.0,0.0,,,,1.0,1.0,3.0,9.0,62,511,56389,28478,171,18,4457,,1,54898,,30806,1327,12,,49341,6,2913,1730,,86207,11,12,,94,6386
0,camp_feed,12.0,2.0,0.0,0.0,,6.0,0.0,5.0,7.0,,1.0,0.0,0.0,529,149,58406,83796,253,22,6346,43,1,7603,3117,36227,898,16,5756,65645,0,1461,1067,1,50365,9,12,98450,4,39739
0,camp_feed,0.0,0.0,4.0,0.0,3.0,2.0,,5.0,1.0,2.0,6.0,0.0,6.0,159,238,70628,29112,95,,4840,37,,78165,4210,36152,1116,3,5276,53309,5,2977,674,,79662,5,9,54174,63,47494
0,camp_feed,0.0,1.0,2.0,,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,477,268,26089,66463,98,19,5266,214,0,,3814,54427,2763,6,12851,5976,9,1473,652,3,44902,12,4,39819,78,53234
0,camp_feed,7.0,1.0,1.0,,0.0,1.0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,1429,389,69742,48342,291,0,3693,10,1,43899,3362,26483,400,1,8259,21321,9,823,530,3,80109,2,2,73068,49,78345
0,camp_feed,0.0,,4.0,2.0,8.0,,2.0,4.0,1.0,,0.0,,5.0,277,564,,43455,93,0,11402,366,1,6913,,77327,,23,2950,29147,4,,520,2,51540,13,11,53091,,14289
1,camp_feed,8.0,16.0,0.0,7.0,2.0,2.0,9.0,5.0,3.0,0.0,5.0,,1.0,,574,84950,54006,170,10,1702,604,1,,5210,65621,2099,19,1620,,7,2358,1312,,68043,9,7,37059,61,1050
1,camp_feed,0.0,1.0,1.0,0.0,2.0,,2.0,10.0,3.0,,7.0,5.0,3.0,1311,,10671,97447,176,7,691,263,2,16446,2241,15648,770,7,1123,,7,2530,286,1,1171,,2,73938,63,95174
0,camp_feed,0.0,2.0,,0.0,3.0,3.0,2.0,4.0,1.0,,0.0,0.0,6.0,1450,,47521,,204,17,9805,207,0,68301,3280,39961,1069,25,3968,1008,1,623,1575,3,92992,8,3,74623,,61349
0,camp_feed,2.0,5.0,3.0,0.0,3.0,1.0,1.0,7.0,2.0,,1.0,0.0,0.0,1076,536,75766,67342,68,11,6083,339,1,39101,1391,14575,1647,5,6173,55909,4,4913,1122,0,71011,11,10,,,30730
0,camp_feed,6.0,5.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,604,418,3722,17906,,0,11625,259,1,82865,2490,56004,3015,25,13158,8417,9,4681,1261,1,5780,,3,809,65,83636
0,camp_feed,6.0,2.0,1.0,5.0,2.0,6.0,0.0,4.0,5.0,2.0,0.0,,,936,309,6788,92709,100,0,160,590,0,,2205,84152,,20,2852,,3,2147,1541,,35194,17,3,51717,,98910
0,camp_feed,1.0,0.0,1.0,0.0,2.0,4.0,0.0,4.0,3.0,3.0,2.0,1.0,7.0,1405,,81747,89333,238,9,5307,418,0,71520,2390,85949,221,7,2837,32928,0,1484,,3,78667,10,1,54736,35,7710
0,camp_feed,1.0,,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,1107,,99439,,256,13,10457,535,2,89002,5315,88457,1897,,13977,55972,5,4800,678,0,79579,15,10,53734,69,9285
0,camp_feed,,1.0,1.0,2.0,0.0,0.0,4.0,,,0.0,1.0,1.0,1.0,502,37,27718,21575,53,4,10563,455,1,35658,4804,43127,1367,12,3070,90137,1,3363,1884,2,65079,0,10,99217,86,
0,camp_feed,,5.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,5.0,3.0,,,,84109,60635,207,16,450,,2,,3309,41458,2482,6,2523,47815,9,463,1904,1,3203,8,2,73852,61,14425
0,camp_feed,0.0,2.0,8.0,1.0,,,1.0,,3.0,1.0,0.0,,2.0,1295,6,35732,44367,130,5,1852,237,1,64956,4410,11927,2635,15,12536,71849,1,5256,1304,,3605,11,12,1357,48,94656
0,camp_feed,,2.0,4.0,10.0,6.0,3.0,1.0,,,3.0,2.0,3.0,3.0,899,340,75396,95423,230,13,4080,,1,24049,4252,43620,1433,26,11824,54981,3,5622,276,,12436,16,3,47832,,
0,camp_feed,3.0,2.0,7.0,2.0,,0.0,,,2.0,1.0,3.0,1.0,2.0,1173,463,79928,31402,149,16,3458,,0,33062,3702,90744,1123,15,4482,26767,1,2306,1643,3,68623,9,5,63984,81,61780
0,camp_feed,0.0,1.0,,3.0,7.0,3.0,1.0,4.0,1.0,,0.0,3.0,0.0,121,143,65892,72119,74,22,6047,240,1,35532,4385,47447,2509,21,13588,95098,2,273,985,3,49798,8,,26236,29,
1,camp_feed,7.0,4.0,3.0,8.0,1.0,0.0,0.0,2.0,,0.0,2.0,0.0,1.0,,73,99294,76010,43,8,7388,171,,67319,2545,84411,846,,7169,33890,,234,861,2,80711,16,7,55357,82,28939
0,camp_feed,0.0,0.0,2.0,4.0,3.0,7.0,1.0,2.0,3.0,4.0,,0.0,7.0,874,182,62232,17463,112,9,,501,1,49086,3779,,2345,3,8015,72626,4,2403,1199,1,94416,6,7,18452,60,8499
0,camp_feed,,,0.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,,1.0,518,122,78498,28019,287,21,918,150,1,38925,2021,87046,1326,11,3167,61734,7,3167,1836,1,13268,10,7,87232,32,
0,camp_feed,1.0,12.0,1.0,3.0,0.0,,0.0,6.0,6.0,1.0,4.0,12.0,1.0,497,380,88449,4081,112,11,6918,223,1,75696,5053,32114,,16,10154,74372,,819,1015,0,43529,11,13,11593,96,39105
0,camp_feed,2.0,,0.0,7.0,4.0,1.0,8.0,6.0,13.0,5.0,0.0,0.0,1.0,858,540,96017,47956,223,,,391,,28089,3243,72327,299,10,13866,34677,7,3540,,1,32231,16,9,80044,,94227
0,camp_feed,0.0,3.0,,,1.0,0.0,,,,0.0,4.0,2.0,0.0,179,522,85856,89270,,11,5405,372,2,85841,411,2560,2801,2,8930,10374,3,1654,494,0,50937,16,2,25463,35,56901
0,camp_feed,,0.0,4.0,1.0,0.0,0.0,1.0,10.0,2.0,5.0,,1.0,,1434,296,65510,65368,44,,6202,543,0,18202,2112,46135,1220,18,5822,2662,,748,424,3,36020,16,4,29764,93,11046
0,camp_feed,7.0,6.0,1.0,1.0,0.0,8.0,3.0,14.0,4.0,3.0,0.0,2.0,4.0,1230,34,54338,52818,81,5,10650,110,2,80780,797,,2573,11,9486,96464,7,5646,936,,66707,6,0,3279,33,41526
0,camp_feed,0.0,2.0,2.0,0.0,1.0,,3.0,4.0,2.0,0.0,4.0,3.0,0.0,,572,,17876,141,12,11171,175,0,62595,1009,23824,847,19,7795,84142,,4990,1624,0,13815,0,10,40193,12,4418
0,camp_feed,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,,,623,534,88556,2067,301,3,707,266,0,43050,2837,,1168,26,5950,80365,5,658,495,2,5160,11,2,,89,41307
0,camp_feed,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,2.0,,0.0,1.0,1.0,1085,2,20960,11680,34,1,10126,131,,29763,,82150,,8,9564,23641,3,119,2087,2,51177,2,10,32684,19,35185
0,camp_feed,,8.0,3.0,2.0,1.0,3.0,,,0.0,3.0,1.0,1.0,1.0,373,254,8032,8470,207,6,5323,163,1,61474,345,64063,141,17,12787,15993,7,2917,2167,0,55218,8,,96249,98,8807
0,camp_feed,8.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,13.0,,0.0,7.0,1456,556,30289,46566,291,11,3479,211,0,,596,79222,2069,9,2696,45333,3,4476,,3,44727,4,2,97246,73,20310
0,camp_feed,6.0,1.0,2.0,1.0,1.0,1.0,9.0,3.0,,0.0,0.0,3.0,0.0,1073,29,2271,22106,218,9,3333,340,1,58168,732,51091,,22,644,91159,0,2333,625,2,95219,8,11,24407,82,53944
0,camp_feed,,3.0,1.0,2.0,,2.0,3.0,,,1.0,0.0,6.0,0.0,1007,510,,51439,299,0,2651,260,1,90316,2537,68510,1656,23,577,26654,2,928,,0,52596,14,7,23042,23,71326
0,camp_feed,0.0,0.0,1.0,,,0.0,8.0,3.0,6.0,2.0,1.0,0.0,0.0,802,374,62310,17991,133,3,3902,45,0,7613,4446,31354,2617,9,4751,10997,2,2966,1911,0,3981,5,0,14110,62,
0,camp_feed,0.0,10.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,,4.0,27.0,417,533,69495,80410,95,10,409,28,1,,2782,93544,3132,1,12838,47042,8,745,958,1,87899,3,,33096,102,27780
0,camp_feed,6.0,0.0,,0.0,1.0,4.0,6.0,2.0,4.0,2.0,4.0,1.0,0.0,1184,494,71423,98780,111,1,3612,579,1,70721,5641,,3020,9,,90283,7,1621,1005,0,39703,7,5,26658,74,5631
0,camp_feed,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,8.0,5.0,3.0,408,,59122,75522,61,15,7818,464,,27695,4324,32938,1748,10,5854,16705,5,4657,1313,2,25903,10,13,92788,102,72922
0,camp_feed,4.0,1.0,,0.0,10.0,4.0,12.0,,6.0,2.0,,0.0,,,152,96727,68295,119,11,,236,1,74814,,43474,2278,5,1464,77781,9,119,218,3,35073,13,6,96579,78,67079
0,camp_feed,3.0,,0.0,4.0,0.0,1.0,,4.0,,3.0,2.0,2.0,4.0,667,,25611,89754,,0,505,,0,63165,1653,99643,39,10,6466,35133,2,429,1005,2,40711,9,13,81718,87,68946
0,camp_feed,1.0,2.0,0.0,1.0,6.0,0.0,3.0,,4.0,5.0,,,,145,271,22030,78215,,0,9682,76,1,27871,3896,69670,,9,,76247,8,,1277,2,33449,2,5,16526,74,64070
0,camp_feed,3.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,,0.0,2.0,2.0,0.0,805,101,25009,10570,154,12,8214,364,0,13431,4526,1638,2052,21,11744,48336,3,972,666,1,90845,2,,8237,72,86314
0,camp_feed,1.0,12.0,0.0,4.0,1.0,3.0,0.0,,0.0,2.0,0.0,0.0,3.0,590,243,51906,35858,196,21,668,575,2,47502,2227,53869,254,11,4803,35986,0,3573,96,3,48693,13,5,27500,40,8176
0,camp_feed,,,0.0,,,,5.0,8.0,2.0,4.0,,1.0,1.0,,113,78290,4310,11,0,1318,498,,71361,3150,58696,222,21,11949,93793,1,4190,169,,35889,1,2,36127,,76505
0,camp_feed,6.0,0.0,6.0,2.0,1.0,,3.0,,2.0,0.0,0.0,1.0,0.0,279,32,9264,25810,160,12,,333,1,85959,3190,6667,703,19,14471,44595,9,5235,1968,3,,3,13,2764,102,21642
0,camp_feed,,0.0,3.0,2.0,0.0,1.0,2.0,2.0,10.0,0.0,7.0,2.0,10.0,1258,312,17049,31149,14,3,12256,394,1,1954,3007,51087,1453,,11910,75688,2,,509,3,29387,,8,85742,100,76923
0,camp_feed,2.0,2.0,6.0,0.0,2.0,3.0,0.0,,5.0,3.0,,0.0,3.0,997,341,68767,76304,249,20,7439,173,2,28085,155,49084,228,15,6376,4054,,1149,1325,3,88981,12,12,499,49,49020
1,camp_feed,2.0,,0.0,1.0,11.0,3.0,2.0,,7.0,0.0,1.0,0.0,,1174,475,34128,38622,202,,2778,534,1,10937,329,30589,,16,192,1399,4,5262,1154,0,90511,9,12,95398,,67476
0,camp_feed,,2.0,0.0,8.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,,,112,54780,20727,75,17,9713,10,0,,1872,97372,,24,12150,13237,7,4018,1673,2,39886,9,13,96246,16,60576
0,camp_feed,5.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,11.0,6.0,1.0,0.0,0.0,1445,407,32538,58056,,12,9893,102,1,,1272,49668,1876,16,8457,23632,2,1685,1901,3,98416,16,13,77848,3,29987
0,camp_feed,3.0,3.0,4.0,,0.0,0.0,3.0,2.0,,,1.0,0.0,7.0,1055,519,85193,25064,65,,30,,0,69463,392,7255,1794,21,7620,44338,7,2593,255,1,17907,10,2,19295,19,
0,camp_feed,5.0,0.0,1.0,0.0,5.0,6.0,1.0,,0.0,2.0,1.0,0.0,4.0,572,236,98893,,43,23,6907,319,2,18065,714,47156,2574,,12176,56775,9,4453,816,2,84447,6,0,,19,16486
0,camp_feed,,1.0,,4.0,1.0,1.0,,5.0,,2.0,0.0,0.0,8.0,840,61,13189,25686,125,7,,,0,2463,2150,17955,2791,16,11964,18089,1,4038,953,2,,12,9,72230,99,8579
1,camp_feed,1.0,1.0,3.0,,0.0,6.0,3.0,3.0,3.0,,4.0,1.0,2.0,785,95,6127,87844,269,7,6967,,0,9455,,77731,166,,10934,44029,9,319,893,0,98574,0,8,80641,55,95361
0,camp_feed,14.0,,2.0,5.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,2.0,1310,95,60462,70848,99,5,1574,578,0,92312,225,91089,1781,6,2592,79287,3,,1901,0,33706,3,12,,79,41403
0,camp_feed,1.0,1.0,0.0,2.0,1.0,,1.0,1.0,1.0,0.0,10.0,2.0,,503,299,,69434,147,3,5121,137,2,80783,4891,12531,3113,3,6848,37709,4,4629,222,1,61186,,9,63102,60,10705
1,camp_feed,5.0,2.0,0.0,5.0,,1.0,4.0,0.0,,1.0,0.0,4.0,2.0,323,281,47634,14439,133,3,9953,2,2,18502,4748,4920,2895,12,,60916,7,4212,,0,45548,7,14,23473,102,32245
0,camp_feed,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,,0.0,898,486,,39530,133,10,2312,148,0,50262,4016,95301,2508,9,10928,50265,,4941,13,,47107,1,,26491,59,41776
0,camp_feed,0.0,1.0,0.0,5.0,,1.0,,4.0,,3.0,0.0,0.0,0.0,769,200,44276,,6,,2141,165,2,51875,4467,,565,,,4058,4,4346,108,0,96548,16,4,,42,
0,camp_feed,0.0,,2.0,1.0,1.0,2.0,,1.0,6.0,5.0,5.0,1.0,7.0,279,30,4757,86692,,22,1382,308,1,78721,4842,24265,1587,23,14598,38893,8,4754,1847,1,,,1,39389,54,62095
0,camp_feed,3.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,6.0,1.0,,359,215,33309,54550,139,15,,171,1,16578,3085,72419,2213,9,61,28878,4,4774,2109,1,356,8,5,91256,88,54537
0,camp_feed,2.0,5.0,0.0,1.0,3.0,9.0,3.0,6.0,3.0,21.0,,,2.0,273,558,56989,81734,35,2,12219,,2,79449,4109,37992,3167,16,12485,26010,7,805,1498,0,14463,14,5,18454,41,3139
0,camp_feed,0.0,0.0,0.0,,2.0,0.0,4.0,0.0,7.0,,2.0,1.0,6.0,862,263,,25602,156,21,9729,,1,34803,4633,,490,18,14131,52066,3,4291,163,2,99766,9,5,,68,21181
0,camp_feed,0.0,1.0,,,,2.0,5.0,4.0,,,2.0,,,13,345,53300,75020,186,12,9956,290,0,80775,4265,10735,2644,0,8716,16805,,5496,200,,97331,,,38310,31,2892
0,camp_feed,1.0,1.0,0.0,0.0,9.0,0.0,,1.0,7.0,7.0,,2.0,,472,320,10129,42062,96,23,1548,32,2,,,66747,2600,1,5453,63419,2,1533,1695,2,,4,6,70058,,76764
0,camp_feed,1.0,5.0,2.0,0.0,3.0,9.0,3.0,,,1.0,0.0,0.0,1.0,7,284,4091,66528,151,13,5553,129,,36283,2212,79778,569,13,,98250,0,,2043,1,17243,0,,86031,87,3770
0,camp_feed,17.0,1.0,1.0,3.0,,0.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,317,49,67897,99329,118,5,5956,438,2,50907,4988,55533,74,0,4509,17082,1,3356,606,1,49850,9,14,29983,,49615
0,camp_feed,0.0,13.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,,9.0,1.0,87,353,10033,73905,184,1,12515,392,0,87237,2373,6481,1194,22,768,,6,1093,1358,2,4646,10,3,71093,48,31195
0,camp_feed,0.0,3.0,,3.0,0.0,0.0,0.0,7.0,,0.0,4.0,0.0,3.0,1234,509,18568,27794,11,,7258,90,0,76013,5550,97898,1473,25,11463,57499,3,2771,68,3,74761,0,5,83659,37,
0,camp_feed,,2.0,17.0,,2.0,0.0,3.0,3.0,1.0,0.0,6.0,,1.0,1191,496,82095,59101,233,21,,,2,11739,1836,9235,1127,3,10581,28111,,1199,618,1,81108,5,2,58141,42,82400
0,camp_feed,,1.0,0.0,0.0,3.0,0.0,,2.0,0.0,1.0,3.0,1.0,,1102,444,87743,9654,293,20,8077,546,0,74474,5118,53901,1935,5,6346,5426,6,4580,1276,1,91679,10,7,28969,98,9678
0,camp_feed,1.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,,,13.0,1.0,3.0,216,281,43046,22888,,8,11436,383,2,16560,5523,94684,1908,17,472,53953,0,981,1115,2,70892,9,,46495,,47338
0,camp_feed,0.0,2.0,3.0,1.0,0.0,,7.0,1.0,0.0,3.0,,2.0,0.0,,103,92981,93312,304,8,5730,418,2,77614,1294,42225,2651,4,8531,19063,6,412,979,,,6,7,43379,80,66997
0,camp_feed,,0.0,4.0,6.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,181,177,91183,40017,150,22,5427,87,2,55431,2271,72222,1716,0,8289,50585,8,3931,958,0,64539,10,2,74365,91,50416
0,camp_feed,3.0,,1.0,0.0,0.0,5.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,,49,26068,13689,149,13,1182,,2,,2495,98174,163,19,1080,,0,4572,1625,,3772,9,1,11984,46,35579
0,camp_feed,0.0,0.0,0.0,3.0,,,0.0,0.0,3.0,6.0,2.0,1.0,4.0,375,348,48716,97659,150,14,5143,576,1,88050,1621,69057,2818,,2929,34816,2,1822,,0,68791,,1,80342,82,89381
0,camp_feed,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,,10.0,1.0,2.0,8.0,814,291,80279,8714,280,15,1231,95,0,14230,497,95932,1192,13,,,0,435,1962,2,94825,,6,66640,55,42630
0,camp_feed,6.0,5.0,1.0,0.0,7.0,,2.0,,0.0,0.0,3.0,,16.0,16,387,81428,76845,194,4,2389,518,0,60205,1108,37232,2999,1,11635,75789,2,4732,1347,3,51323,11,10,,90,85416
0,camp_feed,,1.0,0.0,,1.0,5.0,0.0,2.0,9.0,,4.0,8.0,5.0,403,354,80776,49335,212,10,9113,183,1,9039,4657,5161,1279,21,5118,91689,0,,1006,,14424,2,1,59087,90,68227
1,camp_feed,3.0,1.0,1.0,,,2.0,,7.0,,,1.0,6.0,0.0,439,160,27969,66032,237,1,6138,582,,,,27583,,20,7259,53045,3,,1579,1,8892,3,8,9186,,14602
0,camp_feed,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,3.0,,264,16909,80089,91,12,11746,562,0,16706,445,37426,2909,18,8862,53801,8,,703,3,,13,5,98800,66,70969
0,camp_feed,1.0,,1.0,1.0,,0.0,1.0,5.0,0.0,0.0,6.0,3.0,2.0,466,33,85392,98263,59,18,3277,595,0,,,40914,138,22,1131,63162,,2772,724,0,6309,2,12,2464,68,8171
0,camp_feed,0.0,,2.0,2.0,6.0,11.0,,,0.0,3.0,0.0,1.0,1.0,,148,29148,38713,81,23,3890,449,0,11337,4581,59622,,16,,54279,9,955,1415,1,65754,11,12,46802,21,
